object_type,object_id,st_astext
way,317707622,POINT (-38.308064 -12.722755)
way,317707623,POINT (-38.308100 -12.722727)
way,314939338,POINT (-38.330111 -12.698833)
way,319705507,POINT (-38.298857 -12.527216)
way,309681048,POINT (-76.824148 -12.335542)
way,309681047,POINT (-76.824107 -12.334342)
way,171797446,POINT (-76.836933 -12.311736)
way,307214862,POINT (-38.953927 -12.285818)
way,325260044,POINT (-76.912484 -12.239717)
way,371266602,POINT (-76.911036 -12.236254)
way,371266613,POINT (-76.913713 -12.236661)
way,371266613,POINT (-76.913865 -12.237040)
way,371266613,POINT (-76.914014 -12.237422)
way,34812967,POINT (-38.954744 -12.235523)
way,34812968,POINT (-38.954782 -12.236424)
way,35044273,POINT (-38.962452 -12.226227)
way,371494428,POINT (-38.958815 -12.228967)
way,371494428,POINT (-38.958848 -12.229133)
way,371191304,POINT (-38.954678 -12.233869)
way,371191306,POINT (-38.954707 -12.234647)
way,371193976,POINT (-38.952562 -12.233836)
way,371193977,POINT (-38.952604 -12.234656)
way,371193977,POINT (-38.951736 -12.234790)
way,35080322,POINT (-38.942622 -12.225906)
way,372364607,POINT (-76.907848 -12.221902)
way,35044323,POINT (-38.961685 -12.224948)
way,35044325,POINT (-38.960700 -12.222912)
way,260784701,POINT (-38.958983 -12.223826)
way,260784701,POINT (-38.958504 -12.223806)
way,371503544,POINT (-38.957826 -12.222460)
way,371503548,POINT (-38.959428 -12.222712)
way,371503548,POINT (-38.959081 -12.222657)
way,371503548,POINT (-38.960262 -12.222843)
way,371503548,POINT (-38.959840 -12.222777)
way,371503548,POINT (-38.958605 -12.222582)
way,371503548,POINT (-38.958209 -12.222520)
way,336008273,POINT (-76.928638 -12.205552)
way,111920686,POINT (-77.003240 -12.184913)
way,295322798,POINT (-77.028699 -12.166420)
way,155728887,POINT (-44.996687 -12.160013)
way,155729206,POINT (-45.000351 -12.162471)
way,345763048,POINT (-76.991111 -12.142545)
way,345763048,POINT (-76.988530 -12.145618)
way,223543219,POINT (-44.996097 -12.147057)
way,155729304,POINT (-44.995511 -12.147570)
way,155729156,POINT (-44.995396 -12.148224)
way,369702794,POINT (-44.995362 -12.146617)
way,250621878,POINT (-45.000165 -12.146061)
way,369901124,POINT (-45.000740 -12.146175)
way,371532569,POINT (-44.994186 -12.150094)
way,330101640,POINT (-44.993736 -12.150790)
way,155728867,POINT (-44.993545 -12.151084)
way,155728883,POINT (-44.993058 -12.151875)
way,345763048,POINT (-76.991111 -12.142545)
way,345763048,POINT (-76.988530 -12.145618)
way,223543068,POINT (-44.986325 -12.141856)
way,223543067,POINT (-44.985729 -12.141510)
way,223543075,POINT (-44.985116 -12.141154)
way,181323962,POINT (-38.422075 -12.136018)
way,129822384,POINT (-77.033526 -12.117951)
way,24252452,POINT (-77.024144 -12.115087)
way,367994703,POINT (-77.023105 -12.115037)
way,367994703,POINT (-77.022051 -12.114986)
way,333015283,POINT (-76.979495 -12.119161)
way,326241941,POINT (-77.030320 -12.110573)
way,326241941,POINT (-77.030146 -12.111611)
way,326241941,POINT (-77.029973 -12.112639)
way,24252562,POINT (-77.020997 -12.114935)
way,367994703,POINT (-77.023105 -12.115037)
way,367994703,POINT (-77.022051 -12.114986)
way,327171112,POINT (-76.973202 -12.110697)
way,111935612,POINT (-76.903724 -12.088905)
way,337311831,POINT (-77.088410 -12.084781)
way,338760478,POINT (-77.010092 -12.077281)
way,35557451,POINT (-77.027598 -12.070053)
way,324567813,POINT (-77.031339 -12.070527)
way,324567813,POINT (-77.031532 -12.070553)
way,331468678,POINT (-77.029154 -12.070252)
way,284931498,POINT (-77.011476 -12.072017)
way,323241990,POINT (-76.988307 -12.072566)
way,313496034,POINT (-77.051784 -12.057221)
way,359190906,POINT (-77.031520 -12.059221)
way,359190906,POINT (-77.031503 -12.059335)
way,64222853,POINT (-77.033837 -12.063719)
way,64222853,POINT (-77.034030 -12.063745)
way,111884151,POINT (-76.975458 -12.053913)
way,314772022,POINT (-76.975356 -12.053539)
way,111915581,POINT (-76.963572 -12.054075)
way,75226957,POINT (-77.041413 -12.044111)
way,122541906,POINT (-77.012517 -12.044665)
way,71082269,POINT (-77.077577 -12.026312)
way,71082270,POINT (-77.077408 -12.025877)
way,161893880,POINT (-76.879503 -12.007135)
way,348721287,POINT (-77.118753 -11.999846)
way,282069344,POINT (-77.113158 -11.996926)
way,282328373,POINT (-77.101644 -12.002576)
way,282328373,POINT (-77.101664 -12.002586)
way,124523535,POINT (-77.104831 -11.988295)
way,124523657,POINT (-77.104491 -11.987995)
way,124523545,POINT (-77.103731 -11.987322)
way,124523663,POINT (-77.103352 -11.986986)
way,124523553,POINT (-77.101197 -11.985078)
way,124523539,POINT (-77.099642 -11.983698)
way,287415572,POINT (-76.781165 -11.977575)
way,314531598,POINT (-76.775778 -11.977236)
way,111885048,POINT (-76.769682 -11.977684)
way,111955790,POINT (-76.769447 -11.978479)
way,315362414,POINT (-77.081662 -11.973364)
way,351493314,POINT (-77.080148 -11.970030)
way,68540183,POINT (-76.991412 -11.960113)
way,332908251,POINT (-76.990422 -11.959531)
way,332908251,POINT (-76.990126 -11.959730)
way,332908251,POINT (-76.989554 -11.960114)
way,332908251,POINT (-76.989845 -11.959919)
way,332908251,POINT (-76.989254 -11.960310)
way,332908251,POINT (-76.988959 -11.960504)
way,344918656,POINT (-76.985589 -11.947711)
way,302111249,POINT (-77.057021 -11.938673)
way,151193623,POINT (-76.695503 -11.935920)
way,163844433,POINT (-77.070363 -11.876895)
way,137550565,POINT (-55.499958 -11.865725)
way,371848716,POINT (-61.456770 -11.437665)
way,371848716,POINT (-61.453207 -11.439747)
way,371848716,POINT (-61.451259 -11.440853)
way,371848716,POINT (-61.448913 -11.442187)
way,371846953,POINT (-61.453386 -11.431190)
way,239261088,POINT (-40.007229 -11.375150)
way,164258439,POINT (-37.047315 -10.944017)
way,290091537,POINT (-48.296325 -10.334066)
way,255552553,POINT (-48.322084 -10.256466)
way,255552553,POINT (-48.319969 -10.256455)
way,135220405,POINT (-67.798481 -9.973844)
way,135220406,POINT (-67.798406 -9.973829)
way,237319947,POINT (-76.243233 -9.931769)
way,237319948,POINT (-76.242055 -9.926053)
way,285823953,POINT (-63.044150 -9.914912)
way,184362350,POINT (-63.043299 -9.914894)
way,184362350,POINT (-63.042391 -9.914876)
way,361736900,POINT (-35.777293 -9.696318)
way,361719818,POINT (-35.778901 -9.698905)
way,47703065,POINT (-35.745903 -9.658861)
way,254938387,POINT (-35.716277 -9.623352)
way,49285922,POINT (-35.761918 -9.586719)
way,325483090,POINT (-35.784001 -9.580846)
way,49075278,POINT (-35.784782 -9.555826)
way,288861252,POINT (-35.780553 -9.538764)
way,346009799,POINT (-35.798302 -9.525060)
way,370111347,POINT (-38.224167 -9.402087)
way,94761033,POINT (-78.587683 -9.067938)
way,183190104,POINT (-38.220829 -8.982390)
way,238196370,POINT (-38.224022 -8.980056)
way,238803346,POINT (-38.218365 -8.978230)
way,236485674,POINT (-38.224194 -8.977506)
way,236554652,POINT (-38.224941 -8.977172)
way,236443263,POINT (-38.218893 -8.976618)
way,236443261,POINT (-38.217918 -8.976131)
way,353932576,POINT (-63.858512 -8.772347)
way,372090875,POINT (-63.909459 -8.761575)
way,338480794,POINT (-63.875467 -8.755999)
way,359269633,POINT (-63.876070 -8.753341)
way,129243968,POINT (-63.884043 -8.736269)
way,31534878,POINT (-35.728331 -8.665941)
way,31534878,POINT (-35.725181 -8.665946)
way,337262641,POINT (-37.053612 -8.419569)
way,94749604,POINT (-34.952848 -8.336384)
way,222807347,POINT (-34.953314 -8.318071)
way,240215062,POINT (-35.018507 -8.313383)
way,240215062,POINT (-35.018450 -8.312819)
way,240215062,POINT (-35.018639 -8.314686)
way,240215069,POINT (-35.018383 -8.312158)
way,240215068,POINT (-35.018313 -8.311470)
way,363940945,POINT (-35.029178 -8.303440)
way,179535184,POINT (-35.024162 -8.303714)
way,362310626,POINT (-35.741986 -8.237741)
way,365577587,POINT (-35.741955 -8.237972)
way,240214862,POINT (-34.987975 -8.244042)
way,222801531,POINT (-34.983573 -8.241760)
way,336009784,POINT (-34.980827 -8.235994)
way,336009784,POINT (-34.981570 -8.236627)
way,336009784,POINT (-34.980763 -8.235939)
way,336009784,POINT (-34.979830 -8.235162)
way,222801475,POINT (-34.978123 -8.243390)
way,364444790,POINT (-34.931598 -8.205796)
way,220294035,POINT (-34.930006 -8.183530)
way,220294029,POINT (-34.928573 -8.181916)
way,182621985,POINT (-34.917863 -8.177778)
way,219059502,POINT (-34.917712 -8.177169)
way,223077372,POINT (-34.917567 -8.176520)
way,219059240,POINT (-34.921819 -8.172124)
way,248519916,POINT (-34.926411 -8.160949)
way,224067521,POINT (-34.914543 -8.149962)
way,320774545,POINT (-38.728448 -8.124706)
way,320657468,POINT (-38.730022 -8.117307)
way,154223499,POINT (-35.088580 -8.117941)
way,240712935,POINT (-35.032049 -8.122756)
way,240712936,POINT (-35.031963 -8.123250)
way,240712919,POINT (-35.031868 -8.123806)
way,240712919,POINT (-35.031781 -8.124335)
way,240712919,POINT (-35.031694 -8.124875)
way,240712929,POINT (-35.029882 -8.120073)
way,240712925,POINT (-35.021840 -8.122973)
way,331617112,POINT (-79.030941 -8.108376)
way,305545501,POINT (-35.015572 -8.106343)
way,221679083,POINT (-34.968468 -8.095068)
way,221646349,POINT (-34.970150 -8.091101)
way,308971352,POINT (-79.048418 -8.084512)
way,308971351,POINT (-79.048340 -8.084154)
way,220744614,POINT (-35.004067 -8.076023)
way,221555183,POINT (-34.978216 -8.082791)
way,239702481,POINT (-39.119797 -8.068475)
way,248028930,POINT (-34.957194 -8.054109)
way,248028930,POINT (-34.957690 -8.053985)
way,248028930,POINT (-34.956702 -8.054232)
way,249184348,POINT (-34.935587 -8.049076)
way,370778802,POINT (-35.000785 -8.028704)
way,370778800,POINT (-34.998887 -8.026121)
way,328662402,POINT (-34.997216 -8.026086)
way,328662401,POINT (-34.997046 -8.026839)
way,328662400,POINT (-34.996807 -8.025926)
way,252514282,POINT (-35.002909 -8.022061)
way,369105306,POINT (-34.970384 -8.018525)
way,255106690,POINT (-35.040007 -8.006683)
way,241042846,POINT (-35.040813 -7.997496)
way,351305456,POINT (-34.855356 -7.998849)
way,128548299,POINT (-34.846643 -8.004058)
way,128936292,POINT (-34.840736 -8.004203)
way,128548498,POINT (-34.840380 -7.997728)
way,129896618,POINT (-34.839504 -7.996475)
way,255283139,POINT (-35.054100 -7.988925)
way,255283139,POINT (-35.053911 -7.989124)
way,255223278,POINT (-35.048010 -7.988782)
way,255223278,POINT (-35.047834 -7.988996)
way,255283131,POINT (-35.054267 -7.988750)
way,255283133,POINT (-35.054437 -7.988572)
way,128015314,POINT (-34.864958 -7.993410)
way,258329069,POINT (-35.011822 -7.956359)
way,353739462,POINT (-36.211703 -7.941642)
way,353739462,POINT (-36.211756 -7.942981)
way,353739462,POINT (-36.211820 -7.945053)
way,353739463,POINT (-36.211338 -7.941655)
way,353739463,POINT (-36.211384 -7.942991)
way,353739463,POINT (-36.211452 -7.945073)
way,357267950,POINT (-36.212101 -7.941628)
way,357267950,POINT (-36.212068 -7.945040)
way,358272858,POINT (-36.212775 -7.945757)
way,368817143,POINT (-36.205515 -7.950588)
way,368817143,POINT (-36.200203 -7.952818)
way,367695048,POINT (-36.206939 -7.947811)
way,367695049,POINT (-36.207406 -7.945900)
way,367701067,POINT (-36.207002 -7.949016)
way,367701067,POINT (-36.206315 -7.949052)
way,368812804,POINT (-36.205303 -7.948446)
way,196947139,POINT (-34.902567 -7.946335)
way,353739462,POINT (-36.211703 -7.941642)
way,353739462,POINT (-36.211756 -7.942981)
way,353739462,POINT (-36.211820 -7.945053)
way,353739463,POINT (-36.211338 -7.941655)
way,353739463,POINT (-36.211384 -7.942991)
way,353739463,POINT (-36.211452 -7.945073)
way,357267950,POINT (-36.212101 -7.941628)
way,357267950,POINT (-36.212068 -7.945040)
way,358272852,POINT (-36.212795 -7.944460)
way,358272852,POINT (-36.216016 -7.944527)
way,358272852,POINT (-36.214058 -7.944487)
way,358272857,POINT (-36.212815 -7.943164)
way,358272857,POINT (-36.216042 -7.943214)
way,358272857,POINT (-36.214083 -7.943184)
way,367701074,POINT (-36.212855 -7.940570)
way,367701076,POINT (-36.212856 -7.940500)
way,367701080,POINT (-36.212863 -7.940034)
way,367701085,POINT (-36.214805 -7.943195)
way,361648581,POINT (-36.205159 -7.939087)
way,361648581,POINT (-36.203845 -7.939295)
way,361648582,POINT (-36.205079 -7.938531)
way,361648582,POINT (-36.203773 -7.938724)
way,361648583,POINT (-36.205005 -7.938016)
way,361648583,POINT (-36.203708 -7.938211)
way,353739460,POINT (-36.209594 -7.943040)
way,357267948,POINT (-36.209572 -7.942356)
way,357267949,POINT (-36.209552 -7.941717)
way,361648560,POINT (-36.205478 -7.941234)
way,361648560,POINT (-36.205584 -7.941932)
way,361648560,POINT (-36.205826 -7.943530)
way,361648560,POINT (-36.205665 -7.942470)
way,361648560,POINT (-36.205745 -7.942996)
way,361648560,POINT (-36.205909 -7.944078)
way,361648578,POINT (-36.205395 -7.940689)
way,361648578,POINT (-36.204067 -7.940890)
way,361648579,POINT (-36.205316 -7.940157)
way,361648579,POINT (-36.203991 -7.940358)
way,361648580,POINT (-36.205238 -7.939617)
way,361648580,POINT (-36.203915 -7.939821)
way,165918975,POINT (-34.855183 -7.930279)
way,240718116,POINT (-34.912256 -7.848422)
way,239840231,POINT (-34.839344 -7.799665)
way,239840231,POINT (-34.839921 -7.799662)
way,285034555,POINT (-36.881132 -7.672189)
way,219786925,POINT (-72.676511 -7.630861)
way,242888538,POINT (-72.662323 -7.627941)
way,197957204,POINT (-38.505638 -7.557910)
way,261642120,POINT (-35.326517 -7.325819)
way,198103509,POINT (-35.613034 -7.293442)
way,227254820,POINT (-39.315833 -7.259776)
way,240326078,POINT (-39.317214 -7.256084)
way,159115958,POINT (-39.317140 -7.251624)
way,234845079,POINT (-39.308191 -7.238773)
way,234844855,POINT (-39.311346 -7.244385)
way,234845016,POINT (-39.311344 -7.244328)
way,227554430,POINT (-39.296631 -7.236160)
way,174445705,POINT (-35.893085 -7.241529)
way,227558783,POINT (-39.280869 -7.232616)
way,254444696,POINT (-39.279958 -7.230046)
way,239513166,POINT (-37.251730 -7.227398)
way,240679522,POINT (-39.319119 -7.224266)
way,29472963,POINT (-35.895298 -7.218930)
way,29472956,POINT (-35.892713 -7.223669)
way,29472953,POINT (-35.892734 -7.223471)
way,248070099,POINT (-39.298421 -7.210147)
way,339947099,POINT (-78.502662 -7.165281)
way,95227149,POINT (-78.501540 -7.167465)
way,95233622,POINT (-78.499581 -7.168874)
way,95226399,POINT (-78.497756 -7.170082)
way,338325286,POINT (-78.496079 -7.165464)
way,49708209,POINT (-34.887937 -7.174399)
way,95232777,POINT (-78.506627 -7.156106)
way,353233867,POINT (-34.838406 -7.161657)
way,353233867,POINT (-34.838404 -7.161514)
way,353233868,POINT (-34.838467 -7.161656)
way,353233868,POINT (-34.838467 -7.161512)
way,95227497,POINT (-78.523162 -7.147778)
way,288127711,POINT (-78.519017 -7.145902)
way,288127711,POINT (-78.518099 -7.145780)
way,340283976,POINT (-78.510943 -7.151130)
way,241256333,POINT (-34.883128 -7.118595)
way,46916309,POINT (-34.883880 -7.118468)
way,48551767,POINT (-34.884687 -7.118202)
way,248163875,POINT (-34.869931 -7.124569)
way,307210734,POINT (-41.473706 -7.076309)
way,330209740,POINT (-41.443115 -7.082058)
way,330503313,POINT (-41.443898 -7.077352)
way,348816669,POINT (-34.853149 -7.048900)
way,276149852,POINT (-35.861176 -7.020979)
way,276149844,POINT (-35.861795 -7.019971)
way,276149844,POINT (-35.861841 -7.020020)
way,276149853,POINT (-35.860325 -7.018483)
way,276149848,POINT (-35.862614 -7.017233)
way,276149848,POINT (-35.863254 -7.017592)
way,55243326,POINT (-34.830356 -6.978430)
way,361819224,POINT (-36.921544 -6.872994)
way,361819227,POINT (-36.921159 -6.872858)
way,361819181,POINT (-36.915649 -6.871910)
way,361819181,POINT (-36.915651 -6.871376)
way,361819184,POINT (-36.915186 -6.871331)
way,202742753,POINT (-35.486112 -6.847896)
way,218386658,POINT (-35.488366 -6.852049)
way,283542043,POINT (-38.718444 -6.788249)
way,283542043,POINT (-38.718062 -6.789298)
way,283620854,POINT (-38.718186 -6.786310)
way,109418787,POINT (-79.835676 -6.767356)
way,174495653,POINT (-38.225392 -6.764627)
way,174495744,POINT (-38.225397 -6.764128)
way,246083123,POINT (-35.656401 -6.755474)
way,252870113,POINT (-35.657845 -6.756351)
way,276362709,POINT (-36.656105 -6.693432)
way,276398762,POINT (-36.657783 -6.691871)
way,256798497,POINT (-36.345598 -6.509244)
way,172394294,POINT (-35.438893 -6.477502)
way,172394451,POINT (-35.432901 -6.481755)
way,172394465,POINT (-35.432128 -6.480406)
way,299944471,POINT (-37.640732 -6.104835)
way,188703377,POINT (-35.237529 -6.072840)
way,251163444,POINT (-35.238763 -6.069245)
way,251163444,POINT (-35.238838 -6.069288)
way,251163445,POINT (-35.238786 -6.069203)
way,251163445,POINT (-35.238855 -6.069243)
way,229819797,POINT (-37.991104 -6.027453)
way,229819442,POINT (-37.987431 -6.026993)
way,229819511,POINT (-37.989405 -6.027757)
way,229819517,POINT (-37.989854 -6.030238)
way,229820201,POINT (-37.988422 -6.025712)
way,48832651,POINT (-35.261145 -5.917747)
way,284238628,POINT (-35.239642 -5.898100)
way,338342315,POINT (-35.205997 -5.883801)
way,215331276,POINT (-35.202696 -5.883984)
way,368199017,POINT (-35.183898 -5.878470)
way,41310129,POINT (-35.183347 -5.877830)
way,368199017,POINT (-35.183537 -5.878051)
way,41953325,POINT (-35.208978 -5.868471)
way,320387820,POINT (-35.208452 -5.868655)
way,320387821,POINT (-35.209517 -5.868281)
way,244799572,POINT (-35.217425 -5.831818)
way,338971356,POINT (-35.217529 -5.831774)
way,288083059,POINT (-35.211060 -5.828672)
way,41340121,POINT (-35.215684 -5.820850)
way,95796319,POINT (-35.213754 -5.815758)
way,205363430,POINT (-35.213706 -5.815632)
way,41114350,POINT (-35.214468 -5.824766)
way,192025332,POINT (-37.699525 -5.598603)
way,367484056,POINT (-37.697342 -5.597338)
way,367484056,POINT (-37.697283 -5.597375)
way,367484056,POINT (-37.695941 -5.598246)
way,188088581,POINT (-36.908151 -5.582719)
way,227389228,POINT (-47.467325 -5.528635)
way,200937469,POINT (-47.460514 -5.521489)
way,200937469,POINT (-47.459206 -5.523490)
way,145358952,POINT (-49.113356 -5.373798)
way,145358984,POINT (-49.111349 -5.370260)
way,255668734,POINT (-49.119772 -5.350768)
way,255668734,POINT (-49.119843 -5.350798)
way,255668736,POINT (-49.119891 -5.350697)
way,255668736,POINT (-49.119818 -5.350662)
way,145385121,POINT (-49.102634 -5.341758)
way,366014146,POINT (-37.325925 -5.233438)
way,366014124,POINT (-37.330096 -5.233121)
way,366014128,POINT (-37.329621 -5.231521)
way,366014128,POINT (-37.329647 -5.231572)
way,366014173,POINT (-37.328372 -5.232164)
way,366014173,POINT (-37.328398 -5.232214)
way,366014193,POINT (-37.327162 -5.232793)
way,366014193,POINT (-37.327191 -5.232849)
way,255948315,POINT (-37.333440 -5.226981)
way,366014147,POINT (-37.324716 -5.234144)
way,366014147,POINT (-37.323476 -5.234791)
way,366014147,POINT (-37.322739 -5.235171)
way,366014147,POINT (-37.322238 -5.235424)
way,366014147,POINT (-37.320983 -5.236055)
way,366014118,POINT (-37.324683 -5.234080)
way,366014118,POINT (-37.323441 -5.234723)
way,366014118,POINT (-37.322704 -5.235103)
way,366014118,POINT (-37.322205 -5.235360)
way,366014118,POINT (-37.320955 -5.236001)
way,366014178,POINT (-37.322291 -5.233618)
way,350401747,POINT (-37.315716 -5.233876)
way,350401747,POINT (-37.315444 -5.233360)
way,350401747,POINT (-37.315281 -5.233046)
way,350401747,POINT (-37.315301 -5.233084)
way,350401825,POINT (-37.316507 -5.232790)
way,350401743,POINT (-37.315202 -5.232000)
way,350401795,POINT (-37.315576 -5.231801)
way,350401759,POINT (-37.315528 -5.231712)
way,350401759,POINT (-37.315155 -5.231910)
way,350401745,POINT (-37.318688 -5.231670)
way,350401832,POINT (-37.315885 -5.231524)
way,350401832,POINT (-37.315931 -5.231612)
way,350401818,POINT (-37.316920 -5.230810)
way,350401818,POINT (-37.317108 -5.231179)
way,350401783,POINT (-37.315941 -5.230709)
way,350401776,POINT (-37.319443 -5.230249)
way,350401776,POINT (-37.319480 -5.230272)
way,350401808,POINT (-37.319840 -5.228397)
way,350401777,POINT (-37.319604 -5.227941)
way,349895000,POINT (-37.320843 -5.227589)
way,349895033,POINT (-37.322235 -5.225347)
way,366974058,POINT (-37.337560 -5.214290)
way,366974058,POINT (-37.337195 -5.213782)
way,366974058,POINT (-37.338268 -5.215296)
way,366974058,POINT (-37.337920 -5.214802)
way,355381951,POINT (-37.340950 -5.215187)
way,366223076,POINT (-37.343813 -5.224274)
way,355546580,POINT (-37.336234 -5.224145)
way,355546580,POINT (-37.335302 -5.224796)
way,160235037,POINT (-37.335791 -5.223506)
way,160235037,POINT (-37.334877 -5.224151)
way,355546587,POINT (-37.338988 -5.222212)
way,355546582,POINT (-37.340373 -5.222201)
way,160235037,POINT (-37.337592 -5.222200)
way,355381960,POINT (-37.340826 -5.218942)
way,255695397,POINT (-37.335048 -5.218541)
way,255695397,POINT (-37.334138 -5.219186)
way,355381913,POINT (-37.336369 -5.218496)
way,355381913,POINT (-37.335462 -5.219131)
way,355381913,POINT (-37.334554 -5.219767)
way,255695401,POINT (-37.335002 -5.218476)
way,255695401,POINT (-37.334087 -5.219115)
way,355381959,POINT (-37.336335 -5.218444)
way,355381959,POINT (-37.334516 -5.219715)
way,355381967,POINT (-37.340457 -5.218417)
way,355381924,POINT (-37.340097 -5.217906)
way,355381939,POINT (-37.338624 -5.217789)
way,366972553,POINT (-37.335500 -5.217248)
way,366972553,POINT (-37.334588 -5.217890)
way,366972553,POINT (-37.333671 -5.218534)
way,366972553,POINT (-37.332757 -5.219173)
way,355381925,POINT (-37.340703 -5.216836)
way,355381935,POINT (-37.335168 -5.216758)
way,355381950,POINT (-37.336488 -5.216653)
way,355381950,POINT (-37.335548 -5.217318)
way,355381950,POINT (-37.334636 -5.217958)
way,355381950,POINT (-37.333719 -5.218601)
way,355381950,POINT (-37.332804 -5.219239)
way,355381934,POINT (-37.341235 -5.217986)
way,355381934,POINT (-37.340972 -5.217417)
way,355381934,POINT (-37.340555 -5.216626)
way,355381947,POINT (-37.337264 -5.217793)
way,355381947,POINT (-37.336848 -5.217182)
way,355381947,POINT (-37.336898 -5.217256)
way,355381947,POINT (-37.336094 -5.216104)
way,355381930,POINT (-37.342943 -5.215986)
way,355381930,POINT (-37.343214 -5.216544)
way,355381916,POINT (-37.341271 -5.219587)
way,355381916,POINT (-37.339100 -5.216495)
way,355381916,POINT (-37.338673 -5.215898)
way,355381916,POINT (-37.338718 -5.215960)
way,355381916,POINT (-37.339138 -5.216548)
way,355381916,POINT (-37.342186 -5.220912)
way,355381923,POINT (-37.335730 -5.215594)
way,355381923,POINT (-37.334815 -5.216237)
way,355381923,POINT (-37.333889 -5.216888)
way,355381923,POINT (-37.332959 -5.217542)
way,355381968,POINT (-37.340336 -5.220249)
way,355381968,POINT (-37.337398 -5.216010)
way,355381968,POINT (-37.337351 -5.215942)
way,355381968,POINT (-37.338182 -5.217148)
way,355381968,POINT (-37.337763 -5.216539)
way,355381968,POINT (-37.337809 -5.216607)
way,355381968,POINT (-37.338219 -5.217201)
way,355381968,POINT (-37.337012 -5.215450)
way,355381968,POINT (-37.341257 -5.221573)
way,355381968,POINT (-37.340817 -5.220941)
way,366972608,POINT (-37.335379 -5.215089)
way,366972608,POINT (-37.334468 -5.215734)
way,366972608,POINT (-37.332609 -5.217054)
way,355381920,POINT (-37.331716 -5.215591)
way,355381920,POINT (-37.331649 -5.215550)
way,355381927,POINT (-37.331751 -5.215532)
way,355381927,POINT (-37.331684 -5.215491)
way,238766515,POINT (-37.334371 -5.213920)
way,238766515,POINT (-37.334208 -5.214199)
way,238766515,POINT (-37.334168 -5.214269)
way,238766515,POINT (-37.333590 -5.215264)
way,238766515,POINT (-37.333552 -5.215329)
way,238766464,POINT (-37.334313 -5.213869)
way,238766464,POINT (-37.334144 -5.214161)
way,238766464,POINT (-37.334104 -5.214231)
way,238766464,POINT (-37.333530 -5.215228)
way,238766464,POINT (-37.333490 -5.215293)
way,355381920,POINT (-37.331032 -5.215171)
way,355381920,POINT (-37.331094 -5.215209)
way,355381927,POINT (-37.331068 -5.215112)
way,355381927,POINT (-37.331130 -5.215150)
way,160235037,POINT (-37.335791 -5.223506)
way,160235037,POINT (-37.334877 -5.224151)
way,355381971,POINT (-37.329259 -5.219852)
way,355381971,POINT (-37.328214 -5.220500)
way,355381971,POINT (-37.327167 -5.221150)
way,355381914,POINT (-37.330674 -5.219808)
way,355381914,POINT (-37.329640 -5.220450)
way,355381914,POINT (-37.328579 -5.221098)
way,355381914,POINT (-37.327530 -5.221738)
way,349894936,POINT (-37.326448 -5.219384)
way,355381945,POINT (-37.328892 -5.219276)
way,365938175,POINT (-37.330309 -5.219203)
way,349894976,POINT (-37.326039 -5.218773)
way,365938174,POINT (-37.331349 -5.218562)
way,255695397,POINT (-37.335048 -5.218541)
way,255695397,POINT (-37.334138 -5.219186)
way,355381913,POINT (-37.336369 -5.218496)
way,355381913,POINT (-37.335462 -5.219131)
way,355381913,POINT (-37.334554 -5.219767)
way,255695401,POINT (-37.335002 -5.218476)
way,255695401,POINT (-37.334087 -5.219115)
way,355381959,POINT (-37.336335 -5.218444)
way,355381959,POINT (-37.334516 -5.219715)
way,236434206,POINT (-37.327962 -5.218238)
way,355381914,POINT (-37.333329 -5.218058)
way,355381914,POINT (-37.331722 -5.219155)
way,355381961,POINT (-37.334250 -5.217408)
way,366972553,POINT (-37.335500 -5.217248)
way,366972553,POINT (-37.334588 -5.217890)
way,366972553,POINT (-37.333671 -5.218534)
way,366972553,POINT (-37.332757 -5.219173)
way,355381970,POINT (-37.329936 -5.217140)
way,355381970,POINT (-37.329907 -5.217189)
way,355381970,POINT (-37.329391 -5.218051)
way,355381970,POINT (-37.329360 -5.218103)
way,355381938,POINT (-37.329875 -5.217103)
way,355381938,POINT (-37.329845 -5.217152)
way,355381938,POINT (-37.329332 -5.218014)
way,355381938,POINT (-37.329300 -5.218067)
way,355381950,POINT (-37.336488 -5.216653)
way,355381950,POINT (-37.335548 -5.217318)
way,355381950,POINT (-37.334636 -5.217958)
way,355381950,POINT (-37.333719 -5.218601)
way,355381950,POINT (-37.332804 -5.219239)
way,355381974,POINT (-37.331168 -5.216503)
way,355381974,POINT (-37.331126 -5.216574)
way,355381955,POINT (-37.331104 -5.216465)
way,355381955,POINT (-37.331062 -5.216536)
way,355381949,POINT (-37.330434 -5.216164)
way,355381949,POINT (-37.330497 -5.216202)
way,355381941,POINT (-37.330478 -5.216090)
way,355381941,POINT (-37.330542 -5.216128)
way,355381923,POINT (-37.335730 -5.215594)
way,355381923,POINT (-37.334815 -5.216237)
way,355381923,POINT (-37.333889 -5.216888)
way,355381923,POINT (-37.332959 -5.217542)
way,366972608,POINT (-37.335379 -5.215089)
way,366972608,POINT (-37.334468 -5.215734)
way,366972608,POINT (-37.332609 -5.217054)
way,355381914,POINT (-37.326527 -5.222379)
way,365938157,POINT (-37.329069 -5.222730)
way,355331781,POINT (-37.360087 -5.213630)
way,355322812,POINT (-37.363001 -5.213190)
way,355322812,POINT (-37.361971 -5.212651)
way,355322812,POINT (-37.361428 -5.212079)
way,355322812,POINT (-37.362425 -5.212959)
way,355322810,POINT (-37.363093 -5.213141)
way,355322810,POINT (-37.362045 -5.212612)
