way_id,geom
301872948,"MULTIPOINT ((-6.225201 36.591032), (-6.223587 36.593259))"
301876256,"MULTIPOINT ((-6.223581 36.593267), (-6.223578 36.593261))"
103399582,"POINT (10.180073 36.786187)"
103399591,"POINT (10.166544 36.796903)"
28697570,"POINT (10.186746 36.797076)"
93808360,"POINT (10.189593 36.796195)"
32807836,"POINT (10.178102 36.820719)"
102634562,"POINT (10.176901 36.834327)"
104536658,"POINT (10.180851 36.834452)"
104536698,"POINT (10.180990 36.834539)"
207888934,"POINT (10.179719 36.829618)"
32559839,"POINT (10.187234 36.830601)"
39182232,"POINT (10.181384 36.845267)"
172171947,"POINT (10.181190 36.845678)"
172171953,"POINT (10.180945 36.846196)"
32618938,"POINT (10.182992 36.848736)"
150279737,"POINT (10.182965 36.848790)"
142540522,"MULTIPOINT ((10.272442 36.852578), (10.272548 36.852625))"
287413702,"MULTIPOINT ((10.272342 36.852769), (10.272450 36.852818))"
117617553,"MULTIPOINT ((10.272253 36.852946), (10.272366 36.852995))"
88457367,"POINT (10.326980 36.880924)"a
142269122,"POINT (123.585689 -10.179641)"
28206877,"POINT (123.632743 -10.153275)"
360861593,"POINT (115.164657 -8.817377)"
371729240,"POINT (115.164664 -8.817335)"
372311089,"POINT (115.178721 -8.819104)"
362064739,"POINT (115.179596 -8.817320)"
372311091,"POINT (115.179655 -8.819463)"
370205978,"POINT (115.153563 -8.808319)"
81140112,"POINT (115.158869 -8.806416)"
367981271,"POINT (115.160697 -8.809330)"
367462941,"POINT (115.161079 -8.807238)"
371729238,"POINT (115.161159 -8.808695)"
81104341,"POINT (115.164378 -8.806940)"
80677027,"POINT (115.188332 -8.805339)"
361761967,"POINT (115.210846 -8.804833)"
304207655,"POINT (115.209678 -8.788943)"
217962367,"POINT (115.163918 -8.741964)"
326478892,"POINT (115.170464 -8.741913)"
326478889,"POINT (115.171563 -8.742319)"
199080577,"POINT (115.173673 -8.735796)"
151343315,"POINT (122.218540 -8.621420)"
236806084,"POINT (122.218054 -8.621135)"
236806147,"POINT (122.217705 -8.620932)"
151468208,"POINT (122.216740 -8.620367)"
236806139,"POINT (122.216050 -8.619963)"
263192012,"POINT (116.085320 -8.606914)"
263189433,"POINT (116.141168 -8.603596)"
263187569,"POINT (116.143726 -8.601114)"
263187754,"MULTIPOINT ((116.146610 -8.601073), (116.146033 -8.601292), (116.146318 -8.601184))"
263187758,"MULTIPOINT ((116.146610 -8.601075), (116.146035 -8.601297), (116.146320 -8.601187))"
366651388,"POINT (116.104894 -8.594858)"
366651380,"POINT (116.104900 -8.594542)"
366651390,"POINT (116.105436 -8.592914)"
263192018,"POINT (116.119102 -8.576348)"
316318819,"POINT (116.084272 -8.564363)"
263187325,"POINT (116.119393 -8.563960)"
262317565,"POINT (116.084105 -8.537538)"
262318146,"POINT (116.085142 -8.540398)"
262317929,"POINT (116.085711 -8.535799)"
346676379,"POINT (115.275749 -8.523384)"
204091479,"MULTIPOINT ((117.433526 -8.503177), (117.433918 -8.503199), (117.434251 -8.503217))"
182598062,"POINT (117.432389 -8.503116)"
200243222,"POINT (117.432777 -8.503139)"
372672173,"POINT (117.403222 -8.472159)"
169407365,"POINT (116.156363 -8.362675)"
300019257,"POINT (114.353359 -8.242528)"
96982012,"POINT (111.114505 -8.197334)"
217711427,"POINT (113.662465 -8.176977)"
365644156,"POINT (113.696995 -8.173329)"
161540506,"POINT (113.712402 -8.157442)"
302737497,"MULTIPOINT ((113.229818 -8.114909), (113.230138 -8.113689), (113.229668 -8.115501), (113.229499 -8.116147))"
302737497,"MULTIPOINT ((113.229818 -8.114909), (113.230138 -8.113689), (113.229668 -8.115501), (113.229499 -8.116147))"
194587468,"POINT (113.231739 -8.107472)"
150550061,"POINT (112.178641 -8.102541)"
43392663,"POINT (112.162081 -8.091823)"
304942091,"POINT (112.180576 -8.086845)"
355905513,"POINT (112.225933 -8.075003)"
355905511,"POINT (112.225631 -8.074814)"
303782987,"POINT (111.867722 -8.050087)"
149549298,"POINT (112.639282 -8.032438)"
149549285,"POINT (112.640433 -8.029620)"
201282468,"POINT (110.327243 -8.022658)"
149397993,"POINT (112.617363 -8.023962)"
169171771,"POINT (112.626488 -8.017326)"
169171758,"POINT (112.599632 -7.995315)"
149727400,"POINT (112.619578 -8.002259)"
194733944,"POINT (112.661482 -7.982341)"
325120540,"MULTIPOINT ((112.666708 -7.975432), (112.666883 -7.975528))"
169233861,"POINT (112.603672 -7.964841)"
244245256,"POINT (112.634952 -7.964495)"
244245262,"POINT (112.634932 -7.964537)"
197101145,"POINT (112.629288 -7.949387)"
169171329,"POINT (112.659735 -7.948024)"
352918494,"POINT (110.369705 -7.933127)"
352918489,"POINT (110.368684 -7.930741)"
96322537,"MULTIPOINT ((112.653355 -7.931329), (112.653406 -7.931257))"
359090288,"POINT (110.337808 -7.896648)"
68322389,"POINT (110.320874 -7.886091)"
358041945,"POINT (110.331064 -7.889880)"
358041956,"POINT (110.330584 -7.888735)"
358041948,"POINT (110.334044 -7.882000)"
358041949,"POINT (110.333421 -7.884738)"
358311577,"POINT (110.344284 -7.882588)"
231284897,"POINT (110.139026 -7.865559)"
361858990,"MULTIPOINT ((111.478018 -7.866306), (111.478118 -7.866296))"
231052617,"POINT (110.161364 -7.859598)"
301883101,"POINT (111.475026 -7.864414)"
301883088,"POINT (111.493105 -7.863719)"
301433148,"POINT (110.168145 -7.848071)"
345472458,"POINT (110.371378 -7.847789)"
315122802,"POINT (112.476841 -7.847844)"
352909450,"POINT (112.485277 -7.852652)"
352909449,"POINT (112.487896 -7.852510)"
250491221,"POINT (112.696902 -7.847144)"
188167267,"POINT (110.430416 -7.842644)"
352524893,"POINT (110.327982 -7.834780)"
359259127,"POINT (110.362677 -7.829883)"
152763520,"POINT (110.358038 -7.828976)"
255498657,"POINT (110.922245 -7.826756)"
255498658,"POINT (110.922288 -7.826435)"
241516370,"POINT (112.697411 -7.834056)"
352751821,"POINT (110.349448 -7.819725)"
255622657,"POINT (110.919515 -7.820464)"
225370819,"POINT (110.923390 -7.820752)"
305947636,"POINT (110.917752 -7.819905)"
225369192,"MULTIPOINT ((110.924205 -7.815827), (110.924108 -7.816463), (110.924381 -7.814657), (110.923956 -7.817418))"
255498644,"MULTIPOINT ((110.926693 -7.822365), (110.927466 -7.822563))"
255498650,"MULTIPOINT ((110.925171 -7.821099), (110.927053 -7.821596), (110.927703 -7.821694))"
300745578,"POINT (110.926807 -7.817611)"
286556579,"POINT (112.706091 -7.822032)"
356187478,"POINT (110.324577 -7.811199)"
365042766,"MULTIPOINT ((110.324453 -7.810933), (110.324545 -7.810939))"
365042767,"MULTIPOINT ((110.324459 -7.810837), (110.324550 -7.810843))"
249855401,"POINT (110.343965 -7.813774)"
249857347,"POINT (110.353882 -7.814988)"
225369192,"MULTIPOINT ((110.924205 -7.815827), (110.924108 -7.816463), (110.924381 -7.814657), (110.923956 -7.817418))"
255491651,"POINT (110.927960 -7.814553)"
255491652,"POINT (110.927423 -7.814083)"
255498700,"POINT (110.926937 -7.809485)"
300745582,"POINT (110.926458 -7.809470)"
255498704,"MULTIPOINT ((110.939243 -7.809808), (110.938834 -7.810371), (110.939399 -7.809651))"
255504633,"POINT (110.939877 -7.812047)"
255504636,"POINT (110.935548 -7.812891)"
255504637,"POINT (110.936763 -7.814341)"
255504643,"POINT (110.939399 -7.809651)"
255505237,"POINT (110.942463 -7.811649)"
354259091,"POINT (110.399686 -7.802284)"
244009805,"POINT (110.410660 -7.795841)"
244009804,"POINT (110.410424 -7.795836)"
244009807,"POINT (110.410217 -7.795831)"
255498660,"MULTIPOINT ((110.914974 -7.799753), (110.914910 -7.801711))"
255498670,"POINT (110.912572 -7.799704)"
255498673,"POINT (110.913124 -7.799728)"
255498675,"MULTIPOINT ((110.913916 -7.799745), (110.913859 -7.801667))"
255498678,"POINT (110.910231 -7.799902)"
255498680,"POINT (110.911060 -7.799989)"
255498671,"POINT (110.916544 -7.797937)"
255498669,"POINT (110.918000 -7.799806)"
357667662,"POINT (110.378412 -7.788386)"
244009812,"POINT (110.410260 -7.794614)"
362339931,"POINT (110.401625 -7.778003)"
356733259,"POINT (110.411566 -7.775883)"
354248019,"POINT (112.207431 -7.781576)"
326325158,"POINT (110.346787 -7.774420)"
287308037,"POINT (110.359839 -7.770024)"
241573636,"POINT (110.376903 -7.773185)"
189367262,"POINT (110.387564 -7.768044)"
270035454,"POINT (110.406531 -7.769044)"
262149011,"POINT (112.208424 -7.771026)"
364699444,"POINT (110.475785 -7.762453)"
358098868,"POINT (110.489971 -7.755799)"
358098868,"MULTIPOINT ((110.489090 -7.756006), (110.489388 -7.756024))"
301883121,"POINT (111.527254 -7.757422)"
308827822,"POINT (112.171492 -7.764746)"
361712342,"POINT (110.368076 -7.748052)"
287709886,"POINT (110.379993 -7.754089)"
242787777,"POINT (110.375596 -7.754170)"
188220191,"POINT (110.389143 -7.747684)"
224975442,"POINT (110.405071 -7.746294)"
365016875,"POINT (110.462337 -7.749044)"
308551121,"POINT (110.525976 -7.746033)"
333993074,"POINT (110.525591 -7.746328)"
333993079,"POINT (110.526970 -7.745270)"
264253706,"MULTIPOINT ((110.874829 -7.746003), (110.875856 -7.746118))"
245570607,"POINT (110.412555 -7.744288)"
165388979,"MULTIPOINT ((110.408129 -7.742380), (110.408129 -7.742380))"
366764127,"POINT (110.458127 -7.739151)"
298977614,"POINT (110.593377 -7.738499)"
93200014,"POINT (109.015193 -7.730774)"
211203528,"POINT (109.023958 -7.728512)"
215394087,"POINT (110.325208 -7.726242)"
165369651,"POINT (110.391234 -7.734066)"
25321244,"POINT (110.396120 -7.732985)"
365293264,"POINT (110.436004 -7.733280)"
365946351,"MULTIPOINT ((109.013897 -7.719435), (109.014663 -7.717854), (109.015263 -7.716543), (109.015735 -7.715505), (109.016310 -7.714254))"
365946351,"MULTIPOINT ((109.013897 -7.719435), (109.014663 -7.717854), (109.015263 -7.716543), (109.015735 -7.715505), (109.016310 -7.714254))"
93126804,"POINT (109.024424 -7.721404)"
215179316,"POINT (109.025757 -7.721777)"
165420067,"POINT (110.364903 -7.720130)"
165369766,"POINT (110.386182 -7.721879)"
165369766,"POINT (110.386183 -7.721877)"
143865172,"POINT (112.720118 -7.721620)"
365946351,"MULTIPOINT ((109.013897 -7.719435), (109.014663 -7.717854), (109.015263 -7.716543), (109.015735 -7.715505), (109.016310 -7.714254))"
365946351,"MULTIPOINT ((109.013897 -7.719435), (109.014663 -7.717854), (109.015263 -7.716543), (109.015735 -7.715505), (109.016310 -7.714254))"
365946351,"POINT (109.017467 -7.711743)"
268231088,"POINT (110.286322 -7.706885)"
364445761,"POINT (110.423714 -7.714033)"
365946367,"MULTIPOINT ((109.022744 -7.704535), (109.024570 -7.702379))"
365946367,"POINT (109.027183 -7.699285)"
165420070,"POINT (110.405465 -7.700770)"
363664137,"POINT (110.444317 -7.703079)"
168533673,"POINT (110.603025 -7.702468)"
93688812,"POINT (109.032049 -7.694176)"
365946365,"MULTIPOINT ((109.035654 -7.691141), (109.033680 -7.692783), (109.036176 -7.690741))"
93688830,"POINT (109.034682 -7.691961)"
365946365,"MULTIPOINT ((109.035654 -7.691141), (109.033680 -7.692783), (109.036176 -7.690741))"
365946365,"POINT (109.038325 -7.689122)"
93688819,"POINT (109.040940 -7.687291)"
284969598,"POINT (110.267806 -7.691473)"
165420070,"POINT (110.400577 -7.687056)"
143410520,"POINT (110.643189 -7.685347)"
202491849,"POINT (110.336808 -7.675937)"
366409719,"POINT (110.336915 -7.675902)"
152640626,"POINT (110.338678 -7.680660)"
202786605,"POINT (110.338319 -7.679983)"
203467922,"POINT (110.338866 -7.681287)"
366409718,"POINT (110.339475 -7.682787)"
300958536,"POINT (112.904658 -7.675694)"
366409719,"POINT (110.335514 -7.672524)"
363270589,"MULTIPOINT ((110.392573 -7.668226), (110.392455 -7.670053), (110.391954 -7.673518))"
313435426,"POINT (112.901532 -7.665714)"
208052456,"POINT (111.534366 -7.655686)"
313581046,"POINT (112.906595 -7.661221)"
295504803,"POINT (112.905974 -7.663075)"
368865681,"POINT (110.394017 -7.645849)"
263788396,"POINT (111.532911 -7.649850)"
262540002,"POINT (112.689220 -7.654457)"
262540003,"POINT (112.689144 -7.654451)"
313446647,"POINT (112.899730 -7.651632)"
208052449,"POINT (111.521562 -7.629350)"
55892025,"POINT (110.434991 -7.597553)"
304619533,"POINT (111.902263 -7.604390)"
228803247,"POINT (112.784018 -7.595507)"
229077619,"POINT (112.785143 -7.602770)"
229370437,"POINT (112.793325 -7.602157)"
319583230,"POINT (112.163677 -7.577396)"
367196139,"POINT (110.254199 -7.572920)"
367196136,"POINT (110.255851 -7.570977)"
196084026,"MULTIPOINT ((110.255540 -7.559650), (110.258229 -7.566165))"
327534486,"POINT (110.776420 -7.566651)"
250491223,"POINT (112.690914 -7.574764)"
196084026,"MULTIPOINT ((110.255540 -7.559650), (110.258229 -7.566165))"
225521055,"POINT (110.782303 -7.558001)"
358510663,"POINT (110.786449 -7.559330)"
103564431,"POINT (110.807808 -7.558533)"
329310306,"POINT (110.845951 -7.558447)"
225926097,"POINT (112.217613 -7.562683)"
233528525,"POINT (112.231048 -7.560104)"
225521480,"MULTIPOINT ((110.790100 -7.546295), (110.790179 -7.546021))"
225521541,"POINT (110.792104 -7.549153)"
225360163,"POINT (110.812501 -7.550305)"
255216109,"POINT (112.240622 -7.547338)"
141009445,"POINT (110.599333 -7.536933)"
141009435,"POINT (110.599321 -7.536335)"
141009443,"POINT (110.599303 -7.535342)"
298953800,"POINT (110.647255 -7.536733)"
276975340,"POINT (110.796630 -7.538168)"
325385433,"POINT (110.818100 -7.541309)"
158404584,"POINT (110.848384 -7.540137)"
250770643,"POINT (112.232691 -7.537348)"
140879695,"POINT (110.599353 -7.534966)"
147396562,"POINT (112.557960 -7.521764)"
240342128,"POINT (110.582391 -7.503268)"
36011774,"POINT (112.697215 -7.501936)"
36038359,"POINT (112.697302 -7.501878)"
36005590,"POINT (112.688163 -7.485679)"
36011786,"POINT (112.688066 -7.485670)"
36038355,"MULTIPOINT ((112.688733 -7.475830), (112.688821 -7.475859))"
307258010,"POINT (112.708246 -7.465114)"
219202886,"POINT (109.298859 -7.460266)"
36005527,"POINT (112.693093 -7.462707)"
121497997,"POINT (112.693024 -7.462673)"
283554471,"MULTIPOINT ((112.694700 -7.457390), (112.694757 -7.457418))"
307259242,"POINT (112.709492 -7.464561)"
307259605,"POINT (112.709688 -7.462645)"
307259250,"POINT (112.709324 -7.462211)"
307257801,"POINT (112.710251 -7.461983)"
307388413,"MULTIPOINT ((112.706320 -7.459466), (112.706272 -7.459456))"
304985018,"POINT (112.701287 -7.449802)"
304985017,"POINT (112.701561 -7.448940)"
324653240,"POINT (112.701585 -7.448865)"
302954012,"MULTIPOINT ((112.701755 -7.448324), (112.701856 -7.448356))"
283554802,"MULTIPOINT ((112.697213 -7.446696), (112.697304 -7.446724))"
189175799,"POINT (109.218291 -7.437589)"
160392093,"POINT (112.705084 -7.443225)"
160391808,"POINT (112.714046 -7.442362)"
147425674,"POINT (111.012527 -7.432237)"
160394198,"POINT (112.707423 -7.424022)"
194439073,"POINT (109.236621 -7.403362)"
360132950,"POINT (112.674207 -7.400503)"
320071181,"MULTIPOINT ((112.735476 -7.397355), (112.735621 -7.397347))"
148297585,"POINT (110.831307 -7.386106)"
160009802,"POINT (112.729692 -7.386855)"
286754641,"POINT (109.332271 -7.383434)"
286754644,"MULTIPOINT ((109.332504 -7.383451), (109.332768 -7.383471))"
287710495,"POINT (109.368342 -7.384012)"
321044569,"MULTIPOINT ((112.757011 -7.377731), (112.757082 -7.377758))"
329242356,"POINT (110.566620 -7.365507)"
160274329,"POINT (112.664984 -7.365140)"
321044571,"POINT (112.761542 -7.369767)"
227138043,"POINT (107.807421 -7.356357)"
160274432,"POINT (112.666809 -7.364421)"
160271675,"POINT (112.679364 -7.359521)"
160268475,"POINT (112.686940 -7.358422)"
160268541,"POINT (112.689813 -7.357648)"
160268410,"POINT (112.702104 -7.363040)"
159999016,"POINT (112.760904 -7.355766)"
159931385,"POINT (112.780979 -7.356699)"
227749661,"POINT (107.799545 -7.353832)"
358569339,"MULTIPOINT ((110.487273 -7.345581), (110.487128 -7.345964), (110.487563 -7.344814))"
358569342,"POINT (110.487419 -7.345196)"
160268229,"POINT (112.707746 -7.350203)"
358569339,"MULTIPOINT ((110.487273 -7.345581), (110.487128 -7.345964), (110.487563 -7.344814))"
54850465,"POINT (108.215821 -7.331941)"
253651167,"POINT (110.478105 -7.332056)"
358569956,"POINT (110.498949 -7.333359)"
358569955,"POINT (110.499141 -7.333418)"
160288072,"POINT (112.688725 -7.326215)"
159864219,"POINT (112.765663 -7.329524)"
277283388,"POINT (108.215987 -7.315684)"
319308031,"POINT (112.669003 -7.321082)"
310963973,"POINT (112.772645 -7.324687)"
160361566,"POINT (112.674368 -7.312506)"
137474433,"MULTIPOINT ((112.780428 -7.309117), (112.780446 -7.309478))"
364444709,"MULTIPOINT ((112.780600 -7.309092), (112.780617 -7.309453))"
293646498,"POINT (110.401549 -7.296587)"
327173614,"POINT (112.654559 -7.295157)"
344699454,"POINT (112.681016 -7.301126)"
344699416,"MULTIPOINT ((112.679459 -7.300745), (112.680987 -7.301213))"
160040203,"POINT (112.677203 -7.300048)"
156261159,"POINT (112.773477 -7.300237)"
156261340,"POINT (112.776528 -7.300344)"
156261376,"POINT (112.775063 -7.300285)"
348710143,"MULTIPOINT ((112.662428 -7.290957), (112.662422 -7.291056))"
266287929,"POINT (112.731807 -7.294305)"
156261257,"POINT (112.733305 -7.292558)"
156261239,"POINT (112.733711 -7.292103)"
151105235,"MULTIPOINT ((112.689811 -7.276912), (112.689895 -7.277011))"
151105235,"POINT (112.689409 -7.270585)"
220714259,"POINT (112.693451 -7.268980)"
151105235,"POINT (112.698622 -7.274006)"
371483502,"MULTIPOINT ((112.699608 -7.265886), (112.700680 -7.266353))"
313988801,"POINT (112.760373 -7.270652)"
320968114,"POINT (112.760692 -7.270668)"
369787833,"POINT (112.756464 -7.270466)"
160049653,"POINT (112.664188 -7.261092)"
70363875,"POINT (112.672040 -7.257852)"
160025639,"MULTIPOINT ((112.678629 -7.263222), (112.678951 -7.263282))"
160025480,"POINT (112.678051 -7.261125)"
160026584,"POINT (112.706073 -7.260129)"
28716558,"POINT (112.702174 -7.254964)"
35601174,"POINT (112.714274 -7.239123)"
35601179,"POINT (112.714207 -7.239007)"
272807712,"POINT (112.720602 -7.236449)"
156488741,"POINT (112.720665 -7.236135)"
321470161,"MULTIPOINT ((112.753947 -7.238230), (112.753771 -7.238755), (112.753641 -7.239117))"
24563093,"POINT (112.754092 -7.237756)"
156520361,"POINT (112.754699 -7.235354)"
321202402,"POINT (112.769126 -7.242211)"
272807705,"POINT (112.722214 -7.232493)"
202522684,"POINT (112.721910 -7.232438)"
361505933,"POINT (112.743768 -7.225557)"
361505919,"POINT (112.748775 -7.228075)"
160155819,"POINT (112.748179 -7.227324)"
184758373,"POINT (107.901975 -7.215739)"
137627323,"MULTIPOINT ((112.742595 -7.210023), (112.742723 -7.210002))"
34156659,"POINT (112.778795 -7.208548)"
34156658,"POINT (112.778689 -7.208541)"
227098189,"POINT (107.946945 -7.199455)"
222685300,"POINT (111.925071 -7.195046)"
245915176,"POINT (107.881933 -7.189308)"
322946643,"MULTIPOINT ((112.625543 -7.192244), (112.625096 -7.192293), (112.625218 -7.192280))"
177074987,"POINT (110.434547 -7.176118)"
177074987,"POINT (110.434696 -7.176044)"
322946646,"MULTIPOINT ((112.616380 -7.184101), (112.616432 -7.183984))"
326476431,"POINT (112.615764 -7.161835)"
174324118,"POINT (110.425147 -7.135312)"
174324120,"POINT (110.425051 -7.135306)"
174324120,"MULTIPOINT ((110.420764 -7.123102), (110.422429 -7.127001))"
107754756,"POINT (113.054005 -7.130072)"
174324120,"MULTIPOINT ((110.420764 -7.123102), (110.422429 -7.127001))"
174324118,"POINT (110.420912 -7.123115)"
342433926,"POINT (112.416149 -7.122370)"
172938080,"POINT (107.900892 -7.108425)"
177096662,"POINT (110.412947 -7.114181)"
24264080,"POINT (110.412698 -7.109015)"
329407399,"MULTIPOINT ((110.419524 -7.114873), (110.419679 -7.114923))"
219173734,"MULTIPOINT ((112.383675 -7.107286), (112.383726 -7.106877))"
219173733,"POINT (112.383824 -7.106088)"
219173728,"POINT (112.387064 -7.106969)"
258861324,"MULTIPOINT ((110.425324 -7.092013), (110.425479 -7.092010))"
334975695,"POINT (110.424281 -7.057876)"
334975698,"POINT (110.424127 -7.057864)"
139204604,"MULTIPOINT ((110.426802 -7.061844), (110.426782 -7.061988))"
107754740,"POINT (112.732924 -7.051336)"
242333650,"POINT (112.734717 -7.048538)"
242333560,"POINT (112.736705 -7.045405)"
166613175,"POINT (110.409666 -7.029120)"
210729558,"POINT (110.409600 -7.029198)"
328984960,"MULTIPOINT ((110.431468 -7.031161), (110.431346 -7.031157))"
